guillier+,1.87308474747
productividad,0.523828785309
técnico profesional,0.365092789761
empleos,0.317471991096
mismo tiempo,0.317471991096
industria,0.285724791987
medio ambiente,0.285724791987
participación ciudadana,0.275142392283
digital,0.275142392283
litio,0.253977592877
indígenas,0.253977592877
banco,0.253977592877
consumidores,0.253977592877
prácticas,0.253977592877
diseño,0.253977592877
cobre,0.253977592877
impulsará,0.238103993322
organismos,0.238103993322
interés,0.238103993322
minera,0.238103993322
desarrollo productivo,0.238103993322
fomento,0.232812793471
actores,0.222230393767
aguas,0.222230393767
mundial,0.222230393767
diversidad sexual,0.222230393767
mercados,0.211647994064
tecnológico,0.206356794213
redes,0.206356794213
consumidor,0.206356794213
inclusivo,0.206356794213
contexto,0.206356794213
ambientales,0.206356794213
ciencia tecnología,0.206356794213
instrumentos,0.206356794213
laborales,0.206356794213
exportaciones,0.206356794213
innovación,0.195774394509
descentralización,0.190483194658
locales,0.190483194658
diálogo,0.190483194658
tales,0.190483194658
digitales,0.190483194658
estrategia,0.190483194658
corfo,0.190483194658
agricultura,0.190483194658
implica,0.190483194658
tecnología innovación,0.190483194658
eficiencia,0.190483194658
comunicación,0.190483194658
representación,0.190483194658
capítulo,0.190483194658
muier,0.190483194658
bienestar,0.190483194658
formación técnico,0.190483194658
inteligente,0.190483194658
indígena,0.179900794954
públicas,0.179900794954
turismo,0.179900794954
comerciales,0.174609595103
temas,0.174609595103
código,0.174609595103
cti,0.174609595103
crucial,0.174609595103
clave,0.174609595103
gobiernos regionales,0.169318395251
tecnologías,0.169318395251
inversiones,0.169318395251
investigación,0.158735995548
eficiente,0.158735995548
promoveremos,0.153444795696
ciudadanía,0.148153595845
gente,0.148153595845
énfasis,0.148153595845
congreso,0.137571196142
comercio,0.137571196142
legislación,0.137571196142
codelco,0.137571196142
posible,0.137571196142
privadas,0.137571196142
fiscalización,0.137571196142
principales,0.137571196142
permitirá,0.137571196142
iniciativas,0.13227999629
crearemos,0.13227999629
energía,0.13227999629
avances,0.126988796438
aquellos,0.126988796438
minería,0.126988796438
cambio climático,0.126988796438
generación,0.121697596587
fortaleciendo,0.116406396735
criterios,0.116406396735
beneficios,0.116406396735
empresa,0.116406396735
productos,0.116406396735
frente,0.116406396735
pueblos indígenas,0.111115196884
producción,0.105823997032
discriminación,0.10053279718
género,0.10053279718
nueva constitución,0.10053279718
medios,0.0952415973288
sistemas,0.0952415973288
respecto,0.0952415973288
derechos humanos,0.0899503974772
general,0.0899503974772
ambiental,0.0899503974772
sociedad civil,0.0899503974772
igualdad,0.0899503974772
capacitación,0.0899503974772
si,0.0846591976256
coordinación,0.0846591976256
largo plazo,0.0846591976256
debe ser,0.0846591976256
democracia,0.0846591976256
fortaleceremos,0.0846591976256
jóvenes,0.0846591976256
conocimiento,0.079367997774
cuenta,0.0740767979224
futuro,0.0740767979224
medios comunicación,0.0740767979224
impulsar,0.0740767979224
constitución,0.0740767979224
diversidad,0.0740767979224
que,0.0740767979224
reconocimiento,0.0740767979224
profesionales,0.0687855980708
propiedad,0.0687855980708
modo,0.0687855980708
hacer,0.0634943982192
enfoque,0.0634943982192
relación,0.0634943982192
consejo,0.0634943982192
cuidado,0.0634943982192
desigualdad,0.0634943982192
marco,0.0634943982192
diversos,0.0634943982192
agenda,0.0582031983676
obras,0.0582031983676
desafíos,0.0582031983676
territorio,0.0582031983676
libre,0.0582031983676
avanzar,0.0582031983676
